"filename", "language", "JSON", "YAML", "censitive", "JSON with Comments", "XML", "PowerShell", "TypeScript", "Markdown", "Mermaid Radar", "C#", "PostCSS", "ASP.NET Razor", "XAML", "JavaScript", "HTML", "comment", "blank", "total"
"d:\workshops\eShop\src\WebApp\wwwroot\images\logo-footer.svg", "XML", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 44
"d:\workshops\eShop\src\WebApp\wwwroot\images\logo-header.svg", "XML", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 41
"d:\workshops\eShop\src\WebhookClient\Components\App.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 4, 19
"d:\workshops\eShop\src\WebhookClient\Components\App.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"d:\workshops\eShop\src\WebhookClient\Components\Layout\MainLayout.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 4, 17
"d:\workshops\eShop\src\WebhookClient\Components\Layout\MainLayout.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 8, 52
"d:\workshops\eShop\src\WebhookClient\Components\Layout\UserMenu.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 3, 25
"d:\workshops\eShop\src\WebhookClient\Components\Layout\UserMenu.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"d:\workshops\eShop\src\WebhookClient\Components\Pages\AddWebhook.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 11, 66
"d:\workshops\eShop\src\WebhookClient\Components\Pages\Error.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 8, 37
"d:\workshops\eShop\src\WebhookClient\Components\Pages\Home\Home.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 6, 23
"d:\workshops\eShop\src\WebhookClient\Components\Pages\Home\Home.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 8
"d:\workshops\eShop\src\WebhookClient\Components\Pages\Home\ReceivedMessages.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 7, 55
"d:\workshops\eShop\src\WebhookClient\Components\Pages\Home\RegisteredHooks.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 4, 28
"d:\workshops\eShop\src\WebhookClient\Components\Pages\LogIn.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13
"d:\workshops\eShop\src\WebhookClient\Components\Routes.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"d:\workshops\eShop\src\WebhookClient\Components\_Imports.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"d:\workshops\eShop\src\WebhookClient\Endpoints\AuthenticationEndpoints.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 4, 22
"d:\workshops\eShop\src\WebhookClient\Endpoints\WebhookEndpoints.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 12, 58
"d:\workshops\eShop\src\WebhookClient\Extensions\Extensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 5, 10, 67
"d:\workshops\eShop\src\WebhookClient\GlobalUsings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"d:\workshops\eShop\src\WebhookClient\Program.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 2, 13, 32
"d:\workshops\eShop\src\WebhookClient\Properties\launchSettings.json", "JSON", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"d:\workshops\eShop\src\WebhookClient\Services\HooksRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 2, 10, 49
"d:\workshops\eShop\src\WebhookClient\Services\WebHookReceived.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 4, 11
"d:\workshops\eShop\src\WebhookClient\Services\WebHooksClient.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"d:\workshops\eShop\src\WebhookClient\Services\WebhookClientOptions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"d:\workshops\eShop\src\WebhookClient\Services\WebhookData.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 5, 13
"d:\workshops\eShop\src\WebhookClient\Services\WebhookResponse.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"d:\workshops\eShop\src\WebhookClient\Services\WebhookSubscriptionRequest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"d:\workshops\eShop\src\WebhookClient\Services\WebhookType.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"d:\workshops\eShop\src\WebhookClient\WebhookClient.csproj", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"d:\workshops\eShop\src\WebhookClient\appsettings.Development.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\workshops\eShop\src\WebhookClient\appsettings.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\workshops\eShop\src\WebhookClient\wwwroot\app.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 22, 119
"d:\workshops\eShop\src\Webhooks.API\Apis\WebHooksApi.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 13, 87
"d:\workshops\eShop\src\Webhooks.API\Exceptions\WebhooksDomainException.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"d:\workshops\eShop\src\Webhooks.API\Extensions\Extensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"d:\workshops\eShop\src\Webhooks.API\Extensions\RouteHandlerBuilderExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 9, 50
"d:\workshops\eShop\src\Webhooks.API\GlobalUsings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"d:\workshops\eShop\src\Webhooks.API\Infrastructure\WebhooksContext.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 5, 3, 21
"d:\workshops\eShop\src\Webhooks.API\IntegrationEvents\OrderStatusChangedToPaidIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4
"d:\workshops\eShop\src\Webhooks.API\IntegrationEvents\OrderStatusChangedToPaidIntegrationEventHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 5, 19
"d:\workshops\eShop\src\Webhooks.API\IntegrationEvents\OrderStatusChangedToShippedIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4
"d:\workshops\eShop\src\Webhooks.API\IntegrationEvents\OrderStatusChangedToShippedIntegrationEventHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 5, 19
"d:\workshops\eShop\src\Webhooks.API\IntegrationEvents\OrderStockItem.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4
"d:\workshops\eShop\src\Webhooks.API\IntegrationEvents\ProductPriceChangedIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4
"d:\workshops\eShop\src\Webhooks.API\IntegrationEvents\ProductPriceChangedIntegrationEventHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"d:\workshops\eShop\src\Webhooks.API\Migrations\20230925222606_Initial.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 2, 13, 59
"d:\workshops\eShop\src\Webhooks.API\Migrations\20230925222606_Initial.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 3, 4, 41
"d:\workshops\eShop\src\Webhooks.API\Migrations\WebhooksContextModelSnapshot.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 1, 15, 62
"d:\workshops\eShop\src\Webhooks.API\Model\WebhookData.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 5, 18
"d:\workshops\eShop\src\Webhooks.API\Model\WebhookSubscription.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"d:\workshops\eShop\src\Webhooks.API\Model\WebhookSubscriptionRequest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 6, 30
"d:\workshops\eShop\src\Webhooks.API\Model\WebhookType.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"d:\workshops\eShop\src\Webhooks.API\Program.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 9, 21
"d:\workshops\eShop\src\Webhooks.API\Properties\launchSettings.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"d:\workshops\eShop\src\Webhooks.API\Services\GrantUrlTesterService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 10, 47
"d:\workshops\eShop\src\Webhooks.API\Services\IGrantUrlTesterService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\src\Webhooks.API\Services\IWebhooksRetriever.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"d:\workshops\eShop\src\Webhooks.API\Services\IWebhooksSender.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\src\Webhooks.API\Services\WebhooksRetriever.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"d:\workshops\eShop\src\Webhooks.API\Services\WebhooksSender.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 7, 36
"d:\workshops\eShop\src\Webhooks.API\Webhooks.API.csproj", "XML", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"d:\workshops\eShop\src\Webhooks.API\appsettings.Development.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\workshops\eShop\src\Webhooks.API\appsettings.json", "JSON", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38
"d:\workshops\eShop\src\eShop.AppHost\Extensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 12, 37, 252
"d:\workshops\eShop\src\eShop.AppHost\Program.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 10, 26, 126
"d:\workshops\eShop\src\eShop.AppHost\Properties\launchSettings.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"d:\workshops\eShop\src\eShop.AppHost\appsettings.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13
"d:\workshops\eShop\src\eShop.AppHost\eShop.AppHost.csproj", "XML", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"d:\workshops\eShop\src\eShop.ServiceDefaults\AuthenticationExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 9, 13, 57
"d:\workshops\eShop\src\eShop.ServiceDefaults\ClaimsPrincipalExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"d:\workshops\eShop\src\eShop.ServiceDefaults\ConfigurationExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"d:\workshops\eShop\src\eShop.ServiceDefaults\Extensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 17, 24, 130
"d:\workshops\eShop\src\eShop.ServiceDefaults\HttpClientExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 13, 53
"d:\workshops\eShop\src\eShop.ServiceDefaults\OpenApi.Extensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 3, 13, 78
"d:\workshops\eShop\src\eShop.ServiceDefaults\OpenApiOptionsExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 2, 26, 208
"d:\workshops\eShop\src\eShop.ServiceDefaults\eShop.ServiceDefaults.csproj", "XML", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"d:\workshops\eShop\tests\Basket.UnitTests\Basket.UnitTests.csproj", "XML", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"d:\workshops\eShop\tests\Basket.UnitTests\BasketServiceTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 12, 65
"d:\workshops\eShop\tests\Basket.UnitTests\GlobalUsings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 11
"d:\workshops\eShop\tests\Basket.UnitTests\Helpers\TestServerCallContext.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 12, 62
"d:\workshops\eShop\tests\Catalog.FunctionalTests\Catalog.FunctionalTests.csproj", "XML", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"d:\workshops\eShop\tests\Catalog.FunctionalTests\CatalogApiFixture.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 10, 59
"d:\workshops\eShop\tests\Catalog.FunctionalTests\CatalogApiTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 47, 70, 424
"d:\workshops\eShop\tests\Catalog.FunctionalTests\GlobalUsings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"d:\workshops\eShop\tests\ClientApp.UnitTests\ClientApp.UnitTests.csproj", "XML", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"d:\workshops\eShop\tests\ClientApp.UnitTests\GlobalUsings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 11
"d:\workshops\eShop\tests\ClientApp.UnitTests\Mocks\MockDialogService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"d:\workshops\eShop\tests\ClientApp.UnitTests\Mocks\MockNavigationService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 5, 21
"d:\workshops\eShop\tests\ClientApp.UnitTests\Mocks\MockSettingsService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 32, 193
"d:\workshops\eShop\tests\ClientApp.UnitTests\Mocks\MockViewModel.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 7, 29
"d:\workshops\eShop\tests\ClientApp.UnitTests\Services\BasketServiceTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 2, 14
"d:\workshops\eShop\tests\ClientApp.UnitTests\Services\CatalogServiceTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 7, 33
"d:\workshops\eShop\tests\ClientApp.UnitTests\Services\OrdersServiceTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 8, 33
"d:\workshops\eShop\tests\ClientApp.UnitTests\TestingExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 5, 20
"d:\workshops\eShop\tests\ClientApp.UnitTests\ViewModels\CatalogItemViewModelTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 14, 63
"d:\workshops\eShop\tests\ClientApp.UnitTests\ViewModels\CatalogViewModelTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 31, 149
"d:\workshops\eShop\tests\ClientApp.UnitTests\ViewModels\MainViewModelTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 6, 29
"d:\workshops\eShop\tests\ClientApp.UnitTests\ViewModels\MockViewModelTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 22, 119
"d:\workshops\eShop\tests\ClientApp.UnitTests\ViewModels\OrderViewModelTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 16, 74
"d:\workshops\eShop\tests\Directory.Build.props", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 13
"d:\workshops\eShop\tests\Ordering.FunctionalTests\AutoAuthorizeMiddleware.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 8, 27
"d:\workshops\eShop\tests\Ordering.FunctionalTests\GlobalUsings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"d:\workshops\eShop\tests\Ordering.FunctionalTests\Ordering.FunctionalTests.csproj", "XML", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"d:\workshops\eShop\tests\Ordering.FunctionalTests\OrderingApiFixture.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 11, 78
"d:\workshops\eShop\tests\Ordering.FunctionalTests\OrderingApiTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 22, 31, 244
"d:\workshops\eShop\tests\Ordering.UnitTests\Application\IdentifiedCommandHandlerTest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 6, 14, 78
"d:\workshops\eShop\tests\Ordering.UnitTests\Application\NewOrderCommandHandlerTest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 3, 16, 84
"d:\workshops\eShop\tests\Ordering.UnitTests\Application\OrdersWebApiTest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 24, 31, 157
"d:\workshops\eShop\tests\Ordering.UnitTests\Application\SetStockRejectedOrderStatusCommandTest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 4, 8, 32
"d:\workshops\eShop\tests\Ordering.UnitTests\Builders.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 7, 47
"d:\workshops\eShop\tests\Ordering.UnitTests\Domain\BuyerAggregateTest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 19, 21, 131
"d:\workshops\eShop\tests\Ordering.UnitTests\Domain\OrderAggregateTest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 22, 25, 179
"d:\workshops\eShop\tests\Ordering.UnitTests\Domain\SeedWork\ValueObjectTests.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 4, 24, 198
"d:\workshops\eShop\tests\Ordering.UnitTests\GlobalUsings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 22
"d:\workshops\eShop\tests\Ordering.UnitTests\Ordering.UnitTests.csproj", "XML", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"d:\workshops\eShop\tests\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"Total", "-", 4107, 488, 1, 3, 23315, 160, 93, 1186, 47, 19868, 3071, 1947, 2015, 18, 18, 1671, 6996, 65004
